DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,name,casn,Substance_Type,Substance_Note,SMILES,InChI,InChIKey,formula,MolWt
DTXSID3020201,DTXCID50201,DSSTox_High,C.I. Direct Brown 95,16071-86-6,Single Compound,,[Na+].[Na+].[Cu++].OC1=CC=C(\N=N\C2=C([O-])C=CC(=C2)S([O-])(=O)=O)C([O-])=C1N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=CC(C([O-])=O)=C(O)C=C1,"InChI=1S/C31H22N6O9S.Cu.2Na/c38-26-12-9-21(15-23(26)31(42)43)34-32-19-5-1-17(2-6-19)18-3-7-20(8-4-18)33-37-29-28(40)14-11-24(30(29)41)35-36-25-16-22(47(44,45)46)10-13-27(25)39;;;/h1-16,38-41H,(H,42,43)(H,44,45,46);;;/q;+2;2*+1/p-4/b34-32?,36-35+,37-33?;;;
AuxInfo=1/1/N:15,17,20,24,14,18,21,23,2,45,33,1,46,32,4,43,16,19,13,22,3,44,5,34,42,6,41,31,36,35,8,12,25,11,38,39,26,7,40,47,37,9,10,28,29,30,27;50;48;49/E:(1,2)(3,4)(5,6)(7,8)(42,43)(44,45,46);;;/CRV:47.6;;;/rA:50CCCCCCOCOO-NNCCCCCCCCCCCCNNSO-OOCCCCCCO-NNO-CCCCCCONa+Na+Cu+2/rB:d1;s2;d3;s4;s1d5;s6;s5;d8;s8;s3;d?11;s12;d13;s14;d15;s16;s13d17;s16;d19;s20;d21;s22;s19d23;s22;d?25;;s27;d27;d27;;d31;s32;d33;s34;s26s31d35;s35;s34;d+38;;s40;s39d41;s42;s27d43;s44;s41d45;s31;;;;/rC:5.2619,-5.4683,0;6.6032,-6.2249,0;6.6376,-7.8068,0;5.2963,-8.5635,0;3.9894,-7.8068,0;3.9894,-6.2593,0;2.6481,-5.4683,0;2.6481,-8.5635,0;2.6481,-10.111,0;1.3412,-7.8068,0;7.9444,-8.5635,0;9.2857,-9.3201,0;10.6613,-8.6322,0;10.7645,-7.119,0;12.0369,-6.3968,0;13.3782,-7.2222,0;13.3438,-8.701,0;12.0025,-9.4576,0;14.7194,-6.4312,0;14.7194,-4.8835,0;16.0608,-4.1613,0;17.3676,-4.9524,0;17.402,-6.4656,0;16.0608,-7.2222,0;18.7089,-4.1957,0;20.0501,-3.4047,0;31.9839,-4.2645,0;33.3251,-5.0556,0;32.7405,-2.9576,0;31.1929,-5.6058,0;21.357,-5.709,0;22.6638,-6.5,0;24.0052,-5.7434,0;24.0396,-4.1957,0;22.6638,-3.4047,0;21.3914,-4.1957,0;22.6638,-1.8571,0;25.3808,-3.4047,0;26.6877,-4.1957,0;26.7565,-1.1005,0;28.0977,-1.8571,0;28.0289,-3.4047,0;29.3358,-4.1957,0;30.6427,-3.5079,0;30.7458,-1.9259,0;29.4046,-1.1693,0;20.0501,-6.4656,0;0,-8.5635,0;34.3914,-7.2566,0;23.5924,0,0;
",HZBTZQVWJPRVDN-NQSQUIFHSA-J,C31H18CuN6Na2O9S,760.1
DTXSID8020202,DTXCID50820058,DSSTox_High,Budesonide,51333-22-3,Single Compound,absolute stereochem,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,"InChI=1S/C25H34O6/c1-4-5-21-30-20-11-17-16-7-6-14-10-15(27)8-9-23(14,2)22(16)18(28)12-24(17,3)25(20,31-21)19(29)13-26/h8-10,16-18,20-22,26,28H,4-7,11-13H2,1-3H3/t16-,17-,18-,20+,21?,22+,23-,24-,25+/m0/s1
AuxInfo=1/0/N:31,24,20,30,28,22,17,27,23,25,14,16,26,19,29,9,7,15,18,12,21,11,13,8,10,5,6,3,4,2,1/it:im/rA:31OOOOOOC.eC.eC.oC.eC.oC.oC.oCC.eCCCCCCCCCCCCCCCC/rB:;;;;;;s7;s7;n1s8;s9;n2s10;s11;P7s12;p3P11;s8s15;N9;d4P10;s13;P8;s1s2;s17s19;s13;P13;d19;s5s18;d23;s21;d6s25s27;s28;s30;/rC:2.2418,2.4399,0;3.6868,.9707,0;-4.1049,1.4882,0;2.6494,3.9905,0;-1.4064,3.2218,0;-8.1772,-3.9905,0;-.0327,-.8667,0;-.0327,.7033,0;-1.4555,-1.6354,0;1.2919,1.4882,0;-2.7803,-.8667,0;2.6168,.7033,0;-4.1049,-1.6354,0;2.6168,-.8667,0;-2.7803,.7033,0;-1.4555,1.4882,0;-1.4555,-3.2054,0;1.2919,3.2054,0;-4.1049,-3.2054,0;-.0327,2.2733,0;3.6035,2.3149,0;-2.7803,-3.9905,0;-5.5114,-.8667,0;-4.1049,-.0818,0;-5.5114,-3.9905,0;-.0653,3.9905,0;-6.8525,-1.6354,0;4.7614,3.0583,0;-6.8525,-3.2054,0;6.1025,2.2733,0;7.4272,3.0583,0;
",VOVIALXJUBGFJZ-KWVAZRHASA-N,C25H34O6,430.5339
DTXSID3020203,DTXCID10203,DSSTox_Low,"1,3-Butadiene",106-99-0,Single Compound,,C=CC=C,"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2
AuxInfo=1/0/N:1,4,2,3/E:(1,2)(3,4)/rA:4CCCC/rB:d1;s2;d3;/rC:;1.334,-.7692,0;2.6721,0,0;4.0063,-.7692,0;
",KAKZBPTYRLMSJV-UHFFFAOYSA-N,C4H6,54.0904
DTXSID8020204,DTXCID40204,DSSTox_Low,tert-Butyl alcohol,75-65-0,Single Compound,,CC(C)(C)O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3
AuxInfo=1/0/N:2,3,4,1,5/E:(1,2,3)/rA:5CCCCO/rB:s1;s1;s1;s1;/rC:1.54,-1.54,0;1.54,-3.08,0;0,-1.54,0;1.54,0,0;3.08,-1.54,0;
",DKGAVHZHDRPRBM-UHFFFAOYSA-N,C4H10O,74.1216
DTXSID3020205,DTXCID70205,DSSTox_Low,Butyl benzyl phthalate,85-68-7,Single Compound,,CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,"InChI=1S/C19H20O4/c1-2-3-13-22-18(20)16-11-7-8-12-17(16)19(21)23-14-15-9-5-4-6-10-15/h4-12H,2-3,13-14H2,1H3
AuxInfo=1/0/N:16,15,14,23,21,22,11,12,19,20,9,10,13,17,18,1,2,3,4,7,8,5,6/E:(5,6)(9,10)/rA:23CCCCOOOOCCCCCCCCCCCCCCC/rB:d1;s1;s2;s3;s4;d3;d4;s1;s2;d9;d10s11;s5;s13;s14;s15;s6;s17;s18;d18;d19;s20;s21d22;/rC:2.6703,-6.9153,0;2.6703,-5.3727,0;3.9896,-7.6706,0;3.9896,-4.6173,0;5.3194,-6.894,0;5.3194,-5.3939,0;3.9896,-9.2132,0;3.9896,-3.0746,0;1.3298,-7.6919,0;1.3298,-4.6173,0;0,-6.9153,0;0,-5.3727,0;6.6493,-7.6706,0;7.9897,-6.894,0;9.309,-7.6706,0;10.6389,-6.894,0;6.6493,-4.6173,0;6.6493,-3.0746,0;5.3194,-2.3192,0;7.9897,-2.3192,0;5.3407,-.7766,0;8.011,-.7766,0;6.6706,0,0;
",IRIAEXORFWYRCZ-UHFFFAOYSA-N,C19H20O4,312.3597
DTXSID8020206,DTXCID00206,DSSTox_Low,1-Chlorobutane,109-69-3,Single Compound,,CCCCCl,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3
AuxInfo=1/0/N:1,2,3,4,5/rA:5CCCCCl/rB:s1;s2;s3;s4;/rC:0,-.7686,0;1.3345,0,0;2.669,-.7686,0;4.0034,0,0;5.3378,-.7686,0;
",VFWCMGCRMGJXDK-UHFFFAOYSA-N,C4H9Cl,92.5673
DTXSID3020207,DTXCID30207,DSSTox_High,Dinoseb,88-85-7,Single Compound,,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,"InChI=1/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3
AuxInfo=1/0/N:10,11,9,6,4,8,5,7,3,2,12,15,1,13,14,16,17/E:(14,15)(16,17)/CRV:11.5,12.5/rA:17OCCCCCCCCCCN+OO-N+OO-/rB:s1;d2;s3;d4;s5;s2d6;s7;s8;s9;s8;s5;d12;s12;s3;d15;s15;/rC:4.0078,-6.9209,0;4.0078,-5.3809,0;2.6718,-4.6201,0;2.6718,-3.08,0;4.0078,-2.3007,0;5.3437,-3.08,0;5.3437,-4.6201,0;6.6796,-5.3809,0;8.0155,-4.6201,0;8.0155,-3.08,0;6.6796,-6.9209,0;4.0078,-.7607,0;5.3437,0,0;2.6718,0,0;1.3359,-5.3809,0;1.3359,-6.9209,0;0,-4.6201,0;
",OWZPCEFYPSAJFR-UHFFFAOYNA-N,C10H12N2O5,240.2127
DTXSID8020208,DTXCID60208,DSSTox_High,N-Butyl-N-formylhydrazine,16120-70-0,Single Compound,,CCCCN(N)C=O,"InChI=1S/C5H12N2O/c1-2-3-4-7(6)5-8/h5H,2-4,6H2,1H3
AuxInfo=1/0/N:6,5,4,3,7,2,1,8/rA:8NNCCCCCO/rB:s1;s1;s3;s4;s5;s1;d7;/rC:2.31,-1.3389,0;3.0801,0,0;3.0801,-2.6708,0;4.6271,-2.6708,0;5.3971,-1.3389,0;6.9371,-1.3389,0;.77,-1.3389,0;;
",IUQLCQSKKGSTBR-UHFFFAOYSA-N,C5H12N2O,116.1616
DTXSID3020209,DTXCID90209,DSSTox_High,Butylparaben,94-26-8,Single Compound,,CCCCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C11H14O3/c1-2-3-8-14-11(13)9-4-6-10(12)7-5-9/h4-7,12H,2-3,8H2,1H3
AuxInfo=1/0/N:14,13,12,4,8,5,7,11,3,6,2,9,1,10/E:(4,5)(6,7)/rA:14OCCCCCCCOOCCCC/rB:d1;s2;d3;s4;d5;s6;s3d7;s6;s2;s10;s11;s12;s13;/rC:4.6284,0,0;5.4037,-1.3423,0;6.9426,-1.3423,0;7.7178,0,0;9.2567,0,0;10.032,-1.3423,0;9.2567,-2.6729,0;7.7178,-2.6729,0;11.5709,-1.3423,0;4.6284,-2.6729,0;3.0895,-2.6729,0;2.3142,-1.3423,0;.7753,-1.3423,0;;
",QFOHBWFCKVYLES-UHFFFAOYSA-N,C11H14O3,194.2271
DTXSID2020210,DTXCID40210,DSSTox_Low,Butyl-N-(4-hydroxybutyl)nitrosamine,11/6/3817,Single Compound,,CCCCN(CCCCO)N=O,"InChI=1S/C8H18N2O2/c1-2-3-6-10(9-12)7-4-5-8-11/h11H,2-8H2,1H3
AuxInfo=1/0/N:10,9,8,3,4,7,2,5,11,1,6,12/rA:12NCCCCOCCCCNO/rB:s1;s2;s3;s4;s5;s1;s7;s8;s9;s1;d11;/rC:2.3106,-6.6599,0;3.0781,-5.3327,0;2.3106,-3.9975,0;3.0781,-2.6624,0;2.3106,-1.3352,0;3.0781,0,0;3.0781,-7.9951,0;4.6131,-7.9951,0;5.3887,-6.6599,0;6.9238,-6.6599,0;.7676,-6.6599,0;0,-5.3327,0;
",DIKPQFXYECAYPC-UHFFFAOYSA-N,C8H18N2O2,174.2407
DTXSID7020211,DTXCID70211,DSSTox_Low,di-tert-Butyl-4-hydroxymethyl phenol,88-26-6,Single Compound,,CC(C)(C)C1=CC(CO)=CC(=C1O)C(C)(C)C,"InChI=1S/C15H24O2/c1-14(2,3)11-7-10(9-16)8-12(13(11)17)15(4,5)6/h7-8,16-17H,9H2,1-6H3
AuxInfo=1/0/N:9,10,11,15,16,17,6,4,12,5,7,3,2,8,14,13,1/E:(1,2,3,4,5,6)(7,8)(11,12)(14,15)/rA:17OCCCCCCCCCCCOCCCC/rB:s1;d2;s3;d4;s5;s2d6;s7;s8;s8;s8;s5;s12;s3;s14;s14;s14;/rC:4.6201,-1.3322,0;3.85,-2.6642,0;4.6201,-4.004,0;3.85,-5.3362,0;2.31,-5.3362,0;1.54,-4.004,0;2.31,-2.6642,0;1.54,-1.3322,0;.77,0,0;2.8722,-.5622,0;.208,-2.1022,0;1.54,-6.6683,0;0,-6.6683,0;6.1601,-4.004,0;6.1601,-2.464,0;7.7001,-4.004,0;6.1601,-5.5441,0;
",HNURKXXMYARGAY-UHFFFAOYSA-N,C15H24O2,236.3499
DTXSID2020212,DTXCID00212,DSSTox_Low,2-tert-Butyl-4-methylphenol,2409-55-4,Single Compound,,CC1=CC(=C(O)C=C1)C(C)(C)C,"InChI=1S/C11H16O/c1-8-5-6-10(12)9(7-8)11(2,3)4/h5-7,12H,1-4H3
AuxInfo=1/0/N:9,1,11,12,6,5,8,7,3,4,2,10/E:(2,3,4)/rA:12CCCCCCCCCOCC/rB:s1;s2;d3;s4;d5;s6;s3d7;s7;s4;s2;s2;/rC:2.1027,-4.419,0;1.335,-3.0839,0;2.67,-2.3163,0;2.67,-.7743,0;4.005,0,0;5.3402,-.7743,0;5.3402,-2.3163,0;4.005,-3.0839,0;6.6752,-3.0839,0;1.335,0,0;0,-3.8516,0;.5673,-1.7489,0;
",IKEHOXWJQXIQAG-UHFFFAOYSA-N,C11H16O,164.2441
DTXSID7020213,DTXCID30213,DSSTox_Low,N-Butyl-N'-nitro-N-nitrosoguanidine,13010-08-7,Single Compound,,CCCCN(N=O)C(=N)N[N+]([O-])=O,"InChI=1S/C5H11N5O3/c1-2-3-4-9(8-11)5(6)7-10(12)13/h2-4H2,1H3,(H2,6,7)
AuxInfo=1/1/N:7,6,5,4,2,1,10,8,3,11,9,12,13/E:(12,13)/CRV:10.5/rA:13NCNCCCCNONN+OO-/rB:d1;s2;s3;s4;s5;s6;s3;d8;s2;s10;d11;s11;/rC:4.6268,-4.0026,0;3.08,-4.0026,0;2.31,-5.3414,0;3.08,-6.6733,0;4.6268,-6.6733,0;5.3968,-5.3414,0;6.9368,-5.3414,0;.77,-5.3414,0;0,-4.0026,0;2.31,-2.6706,0;3.08,-1.3318,0;2.31,0,0;4.6268,-1.3318,0;
",FJNCPBNCTRDXFB-UHFFFAOYSA-N,C5H11N5O3,189.1725
DTXSID2020214,DTXCID60214,DSSTox_Low,N-Butyl-N-nitrosourea,869-01-2,Single Compound,,CCCCN(N=O)C(N)=O,"InChI=1S/C5H11N3O2/c1-2-3-4-8(7-10)5(6)9/h2-4H2,1H3,(H2,6,9)
AuxInfo=1/1/N:7,6,5,4,2,10,8,3,1,9/rA:10OCNCCCCNON/rB:d1;s2;s3;s4;s5;s6;s3;d8;s2;/rC:5.3335,-3.0801,0;4.0001,-2.3134,0;4.0001,-.7734,0;2.6667,0,0;1.3333,-.7734,0;1.3333,-2.3134,0;0,-3.0801,0;5.3335,0,0;6.6668,-.7734,0;2.6667,-3.0801,0;
",LSWOCDLIYSKTRX-UHFFFAOYSA-N,C5H11N3O2,145.1597
DTXSID7020215,,DSSTox_High,Butylated hydroxyanisole,25013-16-5,Mixture/Formulation,,,,,,\N
DTXSID2020216,DTXCID20216,DSSTox_Low,Butylated hydroxytoluene,128-37-0,Single Compound,,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3
AuxInfo=1/0/N:12,9,10,11,14,15,16,6,4,5,7,3,2,8,13,1/E:(2,3,4,5,6,7)(8,9)(11,12)(14,15)/rA:16OCCCCCCCCCCCCCCC/rB:s1;d2;s3;d4;s5;s2d6;s7;s8;s8;s8;s5;s3;s13;s13;s13;/rC:6.7065,-3.3761,0;5.9351,-4.709,0;6.7065,-6.0421,0;5.9351,-7.375,0;4.3999,-7.375,0;3.6285,-6.0421,0;4.3999,-4.709,0;3.6285,-3.3761,0;2.8573,-2.043,0;4.9616,-2.6047,0;2.2956,-4.1473,0;3.6285,-8.708,0;8.2415,-6.0421,0;8.2415,-4.5068,0;9.7843,-6.0421,0;8.2415,-7.5846,0;
",NLZUEZXRPGMBCV-UHFFFAOYSA-N,C15H24O,220.3505
DTXSID7020217,DTXCID50217,DSSTox_Low,"1,1-di-n-Butylhydrazine",7422-80-2,Single Compound,,CCCCN(N)CCCC,"InChI=1S/C8H20N2/c1-3-5-7-10(9)8-6-4-2/h3-9H2,1-2H3
AuxInfo=1/0/N:6,10,5,9,4,8,3,7,1,2/E:(1,2)(3,4)(5,6)(7,8)/rA:10NNCCCCCCCC/rB:s1;s2;s3;s4;s5;s2;s7;s8;s9;/rC:5.3345,-.7754,0;5.3345,-2.3169,0;6.6705,-3.083,0;8.0065,-2.3169,0;8.0065,-.7754,0;9.3424,0,0;4.0079,-3.083,0;2.6719,-2.3169,0;1.336,-3.083,0;0,-2.3169,0;
",DJTIANXYHUNHQV-UHFFFAOYSA-N,C8H20N2,144.2578
DTXSID2020218,DTXCID80218,DSSTox_Low,Butylhydrazine hydrochloride,56795-65-4,Single Compound,,Cl.CCCCNN,"InChI=1S/C4H12N2.ClH/c1-2-3-4-6-5;/h6H,2-5H2,1H3;1H
AuxInfo=1/0/N:7,6,5,4,2,3;1/rA:7ClNNCCCC/rB:;s2;s3;s4;s5;s6;/rC:3.9602,-1.8396,0;0,-.7626,0;1.3379,0,0;2.6758,-.7626,0;4.0137,0,0;5.3516,-.7626,0;6.6896,0,0;
",GXXOBXPRDUPYEJ-UHFFFAOYSA-N,C4H13ClN2,124.6124
DTXSID7020219,DTXCID10219,DSSTox_Low,"1,2-Dibutylhydrazine dihydrochloride",78776-28-0,Single Compound,,Cl.Cl.CCCCNNCCCC,"InChI=1S/C8H20N2.2ClH/c1-3-5-7-9-10-8-6-4-2;;/h9-10H,3-8H2,1-2H3;2*1H
AuxInfo=1/0/N:6,10,5,9,4,8,3,7,2,1;11;12/E:(1,2)(3,4)(5,6)(7,8)(9,10);;/rA:12NNCCCCCCCCClCl/rB:s1;s2;s3;s4;s5;s1;s7;s8;s9;;;/rC:5.3366,-.7692,0;6.6828,0,0;8.0171,-.7692,0;9.3512,0,0;10.6853,-.7692,0;12.0196,0,0;4.0025,0,0;2.6684,-.7692,0;1.3341,0,0;0,-.7692,0;3.4857,-1.9712,0;9.3512,-2.0313,0;
",CPWKROHLZUZJCB-UHFFFAOYSA-N,C8H22Cl2N2,217.1797
